dataset,seed,method,mse,mcc,dcor,sfd,time,num_params
simulated,38,lgminmcm,1.006270320325911,0.9380506577267064,0.9289404301552916,4,0.072620318038389,35
simulated,38,ncfa,1.0128642975732318,0.9233866674747436,0.9146009237211314,4,48.03453562100185,6300
simulated,39,fa,13.24217869661679,0.3785428824525289,0.421869644413574,508,0.5595866030198522,120
simulated,39,vae,0.275584235876986,0.7211994439625607,0.785315160066877,508,57.29567364801187,7350
simulated,39,lgminmcm,1.254880163757747,0.853992994907266,0.8431806302167959,30,0.0363874309696257,35
simulated,39,ncfa,0.7911833535920809,0.8916623952897554,0.88242310141195,9,46.98748325702036,6300
simulated,40,fa,8.338865892159466,0.478656239265976,0.4801308817146864,508,0.6771076830336824,120
simulated,40,vae,0.176817386722078,0.7206431491035555,0.7067312073671143,508,49.29374503495637,7350
simulated,40,lgminmcm,1.097694533164507,0.8769808607138839,0.8697283822501155,0,0.0701689359848387,34
simulated,40,ncfa,1.0276458937714092,0.8645672634687251,0.8522793042777114,4,48.91722566500539,6300
simulated,41,fa,6.315444088816821,0.5371314014299987,0.5323535581007451,510,0.95916552800918,120
simulated,41,vae,0.2961732058938882,0.7320463015171512,0.7869273052439409,510,54.49293015501462,7350
simulated,41,lgminmcm,0.9706540667172884,0.9316803796797508,0.9234285993966556,13,0.0732161760097369,36
simulated,41,ncfa,1.0168472077848367,0.7421030250657207,0.908749667729334,39,35.027935521968175,6300
simulated,42,fa,10.426465861267395,0.366626682893564,0.3888951460609361,508,0.673721975996159,120
simulated,42,vae,0.3202629757482435,0.8272032085243922,0.7532659330474555,508,44.177284620003775,7350
simulated,42,lgminmcm,0.904839841464738,0.8864470215296881,0.8807408059417416,13,0.0370208320091478,36
simulated,42,ncfa,0.8499608398094811,0.8744281342512249,0.868844223654405,9,43.08394833904458,6300
simulated,43,fa,25.797158334149955,0.4117184550576224,0.3714410572902833,508,0.6869950699619949,120
simulated,43,vae,0.2092618332291547,0.6168884258822537,0.7372380798204128,508,59.151520009036176,7350
simulated,43,lgminmcm,1.03884074246533,0.902410495004812,0.8949952991243368,0,0.0396658550016582,34
simulated,43,ncfa,0.9697322834106028,0.8755719049859437,0.8677997221231639,10,47.745962095970754,6300
simulated,44,fa,24.660207197073085,0.471170848228981,0.4569454284449437,510,0.8254871680401266,120
simulated,44,vae,0.1990072125356491,0.7699468849150136,0.7636683830327086,510,52.82913488196209,7350
simulated,44,lgminmcm,1.0476886647381325,0.932086242744956,0.922752941145244,11,0.0834169550216756,36
simulated,44,ncfa,1.0356240107359294,0.8386398788521937,0.9145868493245412,22,48.08640802203445,6300
simulated,45,fa,23.795041372572143,0.5022192251811172,0.4203510889250137,508,0.6750255349907093,120
simulated,45,vae,0.2553461115893954,0.793183417996238,0.7329705625895317,508,58.48944322997704,7350
simulated,45,lgminmcm,1.005925288465889,0.8855845454901953,0.8813544844566108,17,0.0775734410271979,37
simulated,45,ncfa,0.9859989688503922,0.8479208762773774,0.8464156373501215,3,57.17286693002097,6300
simulated,46,fa,2.508977954978766,0.4870618407777729,0.578193510611597,508,0.7292357280384749,120
simulated,46,vae,0.2540913462412803,0.8893218329729696,0.7687941439585263,508,54.98090746800881,7350
simulated,46,lgminmcm,0.9878209706282812,0.9211661048320064,0.9119665463498812,15,0.0402809610241092,36
simulated,46,ncfa,0.9665238796676352,0.901778103037266,0.8932300395940653,4,25.60158156196121,6300
simulated,47,fa,12.676257760445782,0.5593150076163633,0.4720566488069144,510,0.3962700319825671,120
simulated,47,vae,0.2762428080739558,0.7406703520413193,0.7802647530946208,510,34.91117639600998,7350
simulated,47,lgminmcm,0.965945639955312,0.9370631988584952,0.9301454086654348,13,0.0378447639523074,36
simulated,47,ncfa,0.9244979160319368,0.929778844571004,0.9212454847004212,11,36.94489571801387,6300
simulated,48,fa,5.402866325280974,0.4360406739865019,0.4297343763852945,509,0.3463548849686049,120
